Id,PostId,Score,Text,CreationDate,UserDisplayName,UserId
"87231755","46839441","1","Agreed this is a more useful answer since it contains the diff stats.","2018-04-30 19:48:40","","181344"
"38138380","5767357","5","indexOf kept returning -1 in my version of Firefox (30.0). I ended up just writing a simple for loop to find the index and it works fine...","2014-07-07 14:00:23","","1193304"
"23399749","2373171","1","Didn't know we can use &#39; or &#34; My html tokenizer for the LIVEditor project must handle that...","2013-05-02 11:56:04","","133516"
"70670771","2003515","0","I am getting `error: Cannot delete the branch '19_jan_improvements_post_v1' which you are currently on.` when I am trying to delete a local branch, which I am working on that branch. I am not able to checkout to a different branch also, because I have to merge some files and so it gives this error - `error: you need to resolve your current index first`. What to do if I just don't care about merging those files and anyway want to get rid of the local branch.","2017-01-19 10:00:02","","351903"
"87382138","1335881","1","@kiranvj Please do not remove ""use strict"" when distributing the production version. A fundamental thing the ""use strict"" mode does that greatly amplifies performance across the board is it tells the browser no ""eval"" statements will introduce new variables into the scope. Whether or not you actually use ""eval"" (which you should never ever do) does not matter. What matters is failure to ""use strict"" prevents the browser from making that assumption because what if a property you call is eval in disguise? It probably is not, but the browser cannot make that assumption as it could break some code","2018-05-04 20:08:24","","5601591"
"53773938","14994860","0","@BrettHardin You could do `toFixed(2)` or `toFixed(3)`...","2015-10-06 15:59:46","","1257504"
"87405070","43001159","1","Exactly what I was looking for.","2018-05-05 20:56:42","","1956747"
"38318220","1986405","59","@jahrichie what exactly do you consider ""older syntax"" in this answer, the optional parentheses?","2014-07-11 22:50:37","","72321"
"53865776","13437928","0","git push --prune origin didn't do anything for me on gitlab: git clone git://repo.git; git branch -d -r origin/some-branches; git push --prune origin; yields: Everything up-to-date; git fetch; brings locally deleted branches back; git push --mirror; now they are really gone!","2015-10-08 16:46:25","","1846474"
"87619646","948157","0","Also worth noting, you can shorten your code by putting the `when` and `return` statement on the same line: `when ""foo"" then ""bar""`","2018-05-11 23:40:43","","3141234"
"87650128","2373171","0","@John Come on, you're being a bit too flippant. Yes, 20 bytes is not very much, but the test was on a *single* file of 1823 bytes. Obviously, web pages are reading considerably more than just one file. At the moment, this page is over 219777 bytes. 2% would save almost 5000 bytes. Is that still irrelevant? If it were tedious to ensure consistency, I could see your argument. But, search-and-replace or just being consistent from the start....not much effort for *some* gain. So, this is a case of ""something for nothing"" (better compression for consistency with quote characters.)","2018-05-13 14:32:16","","1363998"
"87650183","27154917","1","You find more double quotes than single quotes within your strings? Interesting. I can't remember the last time I had a double quote in my strings.","2018-05-13 14:36:24","","1363998"
"87650405","2373171","0","Yes I am being a bit flippant, but it's based in reality. Theoretically it's an interesting discussion though. Of course if you can make savings and you have the time and budget then go for it I guess","2018-05-13 14:49:27","","421398"
"7610779","5209833","14","@jiewmeng wants his child element to be ""fixed"" meaning that when you scroll down the child would still be visible and in the same spot on the screen.","2011-06-25 05:33:01","","552067"
"54050898","15775364","0","This is perfectly simple as you've done it, but fyi git also lets you make custom commands. Put `git push origin --delete $1` in a file on your path called `git-shoot` and `git shoot branchname` will work too.","2015-10-14 07:09:31","","18706"
"87682254","27154917","0","Constantly. In the past 10 years as a full-stack developer i find myself needing to use double quotes within a string 10x more often than single quotes. The most common example for JavaScript is attribute selectors ONLY work with double quotes so `document.querySelector(""[name^='myname']"")` does not work at all while `document.querySelector('[name^=""myname""]')` works perfectly.","2018-05-14 14:43:24","","2082141"
"7646138","1552353","2","especially useful to get a commit list for GIT+CVS workflow","2011-06-27 23:56:08","","11018"
"87708482","5767335","0","Indexed for loop wouldn't work for all arrays. If you previously used delete on the array, then for loop will crash.","2018-05-15 09:13:39","","897373"
"38604956","7218106","0","I get this. So I have to stash, switch branch and then pop

`C:\kf [develop +0 ~4 -0]> git checkout feature/customers<br/>
    error: Your local changes to the following files would be overwritten by checkout:<br/>
            AspWebApp.vNext/global.asa<br/>
            RestApi/Web.config<br/>
    Please, commit your changes or stash them before you can switch branches.<br/>
    Aborting`","2014-07-21 06:52:50","","148271"
"71038486","5767357","2","arr = [1,2,3,4,5]
var filtered = arr.filter(function(ele){
  return ele != 3;
});
//filtered = [1,2,4,5];","2017-01-30 04:26:31","","2103918"
"54204043","5767357","2","This isn't a good method to use when iterating arrays. What happens in my case is that it's not the element in question that gets removed but the one after it. Also, I've used this with jQuery's .each function and it causes issues as the array becomes smaller but it's lenght is still iterated (meaning it will try access empty values in the end). I couldn't reproduce the last error but the first I can show it in this JSBin (https://jsbin.com/xufovopoji/edit?html,js,output)","2015-10-18 15:20:04","","4631705"
"38722086","23941897","0","If you use detect, then you can at least reduce the looping.  detect will stop at the first item 'detected' (the block passed for the item evaluates to true).  In addition, you can tell detect what to do if nothing is detected (you can pass in a lambda).","2014-07-23 21:04:41","","661471"
"23987567","13270340","14","You should clarify that the above `git push` operation deletes the local branch *and* the remote branch.","2013-05-21 13:51:46","","7675"
"71147447","40724354","1","This is a more elegant approach and I need to start utilizing math more in programming for sure.","2017-02-01 16:31:07","","775516"
"38765903","1335881","2","@SpYk3HH People who are already Javascript experts aren't the target audience, because you're unlikely to make the kinds of stupid mistakes that `use strict` is supposed to prevent. It's like if Bjarne Stroustrup was talking about how he never turns on warnings in `g++`. Well, duh.","2014-07-24 21:19:25","","1813853"
"54270629","16162511","0","@VonC, Nice, the Git folks actually had the cheek to say their update will ""make things more consistent"". What they had done is created more confusion and inconsistencies. There's 26 alphabets and they *had* to reuse a flag that's already been used.","2015-10-20 10:06:58","","632951"
"54270968","572660","11","@CharlesBailey, Git really *love* making things complicated for no good reason. Is there a **real** use case whereby someone would specifically need `git add -u` or `git add .` and by doing that it makes his life easier even after accounting for the extra mental tax added to ensure that there're no sync problems? I wonder why Git doesn't furthur split `add -u` into two separate commands `add -u1` and `add-u2` whereby one works for files starting with numerals and the other for files starting with non-numerals","2015-10-20 10:15:37","","632951"
"71152197","40724354","0","@JasonSebring thanks!","2017-02-01 18:44:41","","74291"
"54285841","1986398","0","@nus Alternate syntax `%w(Cat Dog Bird).has? 'Dog'`","2015-10-20 16:14:02","","1454143"
"38816232","23091602","10","There's no sense in using this unless you want to know how many times it appears, though, as `.any?` will return as soon as it finds the first matching element, `.count` will always process the entire array.","2014-07-26 13:09:40","","405550"
"87954391","2003515","0","Only `$ git push <remote_name> :<branch_name>` worked for me.","2018-05-22 14:44:23","","657427"
"24074295","5767335","5","for(var i=array.length; i>=0; i--) should be for(var i=array.length-1; i>=0; i--) because indexing starts at 0 (there is no element at array[array.length])","2013-05-23 18:04:43","","64208"
"38894228","25011664","0","This is fine, but people really shouldn't be naming their branches and tags with the same name and same naming scheme in the first place.","2014-07-29 10:00:02","user456814",""
"24173749","572660","1","I tried this, and it seems to have added files that were in my .gitignore. Is there a way to do the same thing, but honor .gitignore?","2013-05-27 16:45:55","","1476269"
"38938199","25011664","2","Well, my scenario was that I was converting a branch to a tag and it made sense for the tag to have the same name as the branch. By converting I mean merging branch B to A and tagging the last commit in branch B with tag B so that after deleting branch B it can still be easily restored by simply checking out tag B.","2014-07-30 11:59:10","","745250"
"24228363","2373206","1","Me neither, the original example was just to demonstrate when you must. The other example I used shows the problem without inline javascript.","2013-05-29 08:39:58","","174375"
"39003535","5767357","5","Related question: How to do it with jQuery (jQuery.grep). http://stackoverflow.com/questions/3596089/how-to-remove-specifc-value-from-array-using-jquery","2014-07-31 23:20:49","","854342"
"88135112","44781228","0","note that if you are setting on the branch you want to delete, you need to checkout a branch other than the one you need to delete (eg: master) before deleting the local branch.","2018-05-28 08:43:55","","4762075"
"71399084","20690490","4","but, sometimes we want to remove element from original array(non immutable), for example array used in Angular 2 *ngFor directive","2017-02-08 14:06:04","","2988776"
"88151783","20690490","0","I love the reasoning behind this answer. Remove items by filtering out the ones you don't want. Brilliant!","2018-05-28 17:23:38","","558721"
"71418902","9461657","0","How do I inset a php variable inside here and use it? i.e. if my number variable is `$mynumber_output` where do I insert this to use it? For example, say `$mynumber_output` = 12846, I would like 12846 converted to `12.8k`","2017-02-08 23:13:54","user7537274",""
"71453930","41460658","14","Ah, super intuitive - the ol' `Cmd + K Enter`! ;)  Thanks, @jontem - this was exactly what I was looking for.  Love VSCode for some things, love it a lot less for ""fixing"" things that weren't broken (like this!)","2017-02-09 18:08:00","","114558"
"71460117","35083544","2","There are some cases where octal is useful.  The C syntax for it is horrible, but I would have liked to have seen languages add a new octal syntax which could then allow the leading-zero form to be deprecated.  Of course, for Javascript to have supported the leading-zero form was just silly.","2017-02-09 21:08:22","","363751"
"88210614","49671010","0","fail when `number = 0`","2018-05-30 09:13:30","","1553656"
"39087648","23941897","1","@aenw doesn't `include?` stop at first hit?","2014-08-04 09:45:55","","681520"
"71478241","5694333","0","obj='hello';case obj; when 'hello' then puts ""It's hello"" end","2017-02-10 09:59:54","","4219542"
"71485408","10999165","1","I would like to add that -d gives a warning if it isn't merged in with the current HEAD.
If you need clarity I recommend this command `git branch -a --merged origin/master`
It will list any branches, both local and remote; that have been merged into master. [Additional information here](http://stackoverflow.com/questions/226976/how-can-i-know-in-git-if-a-branch-has-been-already-merged-into-master)","2017-02-10 13:10:57","","2730665"
"88235536","49671010","1","@Wayou fixed, hopefully","2018-05-30 20:21:55","","919348"
"39156049","23941897","0","you're absolutely right.  I'm so used to using detect that I'd forgotten that about include.  thanks for your comment - it ensured that I refreshed my knowledge.","2014-08-06 04:52:34","","661471"
"24419038","9791602","1","This was really useful! I wish I could simply say `git diffstatus master` or similar, that triggers the above.","2013-06-04 12:04:29","","252799"
"54690348","10999165","7","If your local branch is not merge with master and ran `'git branch -d your_branch` then you will error like `error: The branch 'your_branch' is not fully merged.
If you are sure you want to delete it, run 'git branch -D your_branch'.`","2015-10-31 12:59:14","","3764801"
"88371265","9461657","0","Saved me millennium","2018-06-04 12:46:38","","8062856"
"54740682","30114712","0","@deW1 html5 uses `<br>`
@yltang52 I agree, simpler is better, but keep in mind that just adding double quotes all the time requires less thinking and more monotone typing","2015-11-02 12:47:35","","175071"
"54740739","33392807","0","The grand majority of websites I encountered so far, including stackoverflow, use double quotes, I think consistency across the web is for the better, so the correct answer IMHO is also ""double quotes"".","2015-11-02 12:49:04","","175071"
"71646975","5340773","0","NB: This will copy the commits to the `aq` branch, but also still leave the commits on `master`, which I presume wasn't your intention. So you'd have to rollback master to the commit before the ones you wanted to move, for instance by using `git stash` then `git reset --hard <SHA of last commit you want to keep>`, and then `git stash pop`","2017-02-15 08:39:47","","380607"
"54777583","30856704","1","numeraljs is not maintained anymore. The most active fork seems to be [numbro](https://github.com/foretagsplatsen/numbro). But neither of them support the SI/metric notation","2015-11-03 10:36:43","","219265"
"24567963","4834906","7","rails g migration addEmailToUsers also works","2013-06-08 19:20:43","","1461022"
"71698010","42269911","0","Though your code might answer the question, you should add at least a short description on what your code does and *how* it solves the initial problem.","2017-02-16 10:16:15","","1438038"
"39322299","4981869","0","What has the risk of RSI and the number of keystrokes got to do with coding standards?","2014-08-11 10:41:14","","254215"
"71726247","1335875","1","@SunilSharma If you try to hoist, but it fails because the variable isn't defined, at the moment it will add it to the global object. With `""use strict"";`, it will fail instead. This makes more sense, because if it's adding it to the global object that means that it might not work the next time you run the function / do something else that resets the block, as it will be in the highest block (global).","2017-02-16 21:15:04","","5223757"
"39335484","5767411","13","If you want to ""empty a slot"", use `array[index] = undefined;`. Using `delete` will destroy optimisation.","2014-08-11 16:40:29","","1048572"
"24645041","1335881","0","On Chrome, if the Javascript console is open ""use strict"" will cause Chrome to throw reference errors if using a variable that wasn't declared with var.","2013-06-11 14:35:42","","202694"
"71784168","39069120","2","Notice that the code above will add the **i** variable to the global scope (generally this not a best practice and **strict mode** helps to avoid that).","2017-02-18 12:41:13","","5757974"
"54910222","33275647","14","I didn't downvote, but my thinking is that it isn't substantively helping. The question is obviously asking for a more commandline type answer without having to use an external program, if people were clicking into here, they likely won't be looking for a github for desktop ways.","2015-11-06 11:51:15","","3769412"
"88545029","32212535","0","@ChunYang You are absolutely right. I am already using lodash, why not just use it if it saves time.","2018-06-08 21:48:30","","1516648"
"88549885","5767335","0","Downvoted, because some people will skim over the answer, see the `delete` operation, and just blindly copy it into their code because it looks about right to them. That's not good! Downvoted.","2018-06-09 05:28:16","","5657274"
"54919529","33275647","9","@Daemedeor , I dissagree.  In 2010 when the OP asked the question, the UI way of doing it didn't exist and the only option was command line.  To indicate that you want a command line only option it should be stated in the question or with the tag, [tag:command-line-interface], which in this case is no present.","2015-11-06 16:00:39","","473290"
"24694568","17074278","0","+1 for files being linked to same feature","2013-06-12 20:36:59","","1149944"
"24694718","17074278","0","Thanks for pointing this out - I need change the way I have been thinking and consequently using git. Helps a lot.","2013-06-12 20:41:45","","2196409"
"71850712","23080956","0","thanks for the command description.","2017-02-20 16:40:24","","1404040"
"88613505","5767335","4","@GrantGryczan That part of the answer is at the very bottom. It's not my fault if people skip to the bottom and ignore the description describing what it does.","2018-06-11 18:15:01","","546661"
"71859501","41460658","48","You can also double-click the tab.","2017-02-20 21:19:27","","988870"
"88621425","5767335","0","You don't give a warning either (let alone in bold), that that isn't how you remove things from arrays. The existence of that line of code in this answer is not useful. Here, let me make an edit. I would just recommend completely removing it though. It doesn't add anything of practicality.","2018-06-12 00:51:37","","5657274"
"88622560","5767335","5","@GrantGryczan Sorry, I disagree. I don't see the need for this to be removed. The text above clearly explains what it does, and it helps people who don't know what `delete` does to understand why it doesn't work as they expect.","2018-06-12 02:27:51","","546661"
"71886516","10193221","1","Beware this does NOT work on Rails 4.2.x (not tested on later versions).
as `change_column` can be quite ""structuring"", the reverse operation cannot be deduced.
If you're not sure, just test it by running `db:migrate` and `db:rollback` right after.
Accepted answer as the same result but at least it's assumed !","2017-02-21 13:19:08","","2057349"
"71886718","13335015","1","Accepted answer is more complete but I like this clean and documented one... Thanks !","2017-02-21 13:23:50","","2057349"
"71890860","11763434","2","'background-position' could be set to 'center center' too.

eg.: 

.container { 
... 
background-position: center center;
}","2017-02-21 14:56:41","","3943220"
"88655233","7218106","0","See watashiSHUN's
 [answer](https://stackoverflow.com/a/48512245/8699120) for an explanation.","2018-06-12 20:17:44","","8699120"
"55025695","22141126","2","... or just apply ""use strict"" as part of a last pass over your code, fix all the obvious problems, shrug, say ""good enough,"" then take it out for production :)","2015-11-10 08:49:11","","5412715"
"88694751","12727726","0","I like this because it clearly indicates the many:many relationship, when the table names are singular.","2018-06-13 20:20:15","","303101"
"71971812","4981869","0","so many opinions that there is no difference between single and double quotes, but only one that clarifies that the number of keystrokes differs a factor of TWO. And we need many quotes. May I add with the suggestion that it will perhaps require more neurons to fire for the pattern recognition of a double quote in our brain?","2017-02-23 10:27:04","","1845672"
"71991190","40943247","1","Technically correct based on the wording of the question ""...other means without actually changing it inside the path tag"" and worked exactly how I needed.  Have an upvote!","2017-02-23 17:50:32","","897559"
"39572899","16863603","17","Indeed, the less experienced coders ought to be the *first* ones to enable the ""use strict"";","2014-08-19 05:37:20","","918959"
"88776009","50808164","0","Short and clear explanation.","2018-06-16 11:06:06","","9724062"
"88848086","38923942","0","Also, no `removeAt` in ES standard. I suppose, this is some IE-only stuff? That should be mentioned in answer.","2018-06-19 09:01:38","","2109067"
"24934199","1335881","1","Everything about the `""use strict"";` - [MDN: Strict mode](https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Functions_and_function_scope/Strict_mode)","2013-06-20 12:05:47","","939727"
"8675241","7218106","86","No need to stash uncommitted changed, they go with you when you check out a branch.  Stash is more for longer term storage of temporary things (stuff you want to finish and commit later, but you need to do something else right now).","2011-08-28 00:26:29","","243559"
"39710507","25449515","0","Hmm, thanks. I'll try that out.","2014-08-22 15:25:18","","1118919"
"72186050","23080956","2","Plus 1 because I never manage to remember the syntax to generate migrations...","2017-03-01 06:49:58","","2995613"
"39759907","3028670","0","@Theo How to give action to the given member/collection of resource.  I didn't find on net. Although I can ask it as separate question but I think one will get the answer from the comment section... so. please.","2014-08-24 22:02:44","","2267126"
"55298181","33496863","0","Very cool. That seems a lot cleaner than my original solution. Thank you.","2015-11-17 19:21:53","","416056"
"8812527","1186593","1","+1 for callbacks.","2011-09-05 18:39:16","","89789"
"72291481","16521953","0","@RenzedeWaal this might work if you iterated over i backwards instead of forwards though. for (var i = arr.length; i-- > 0; ) \[ edit ] already posted [here](http://stackoverflow.com/questions/5767325/how-to-remove-a-particular-element-from-an-array-in-javascript/18165553#18165553)","2017-03-03 12:58:00","","1959054"
"89070764","11757642","0","This works fine if your container is a fixed size, otherwise you can hit ""coverage"" issues based on the width of the container element and the image's aspect ratio. So for responsive design (when widths may stretch/shrink at different media widths) I use background cover which guarantees the area is covered.","2018-06-26 09:45:56","","562433"
"72322201","42398224","6","Be careful with de `-D` option. In a batch consider using lower `-d`","2017-03-04 11:41:41","","1358777"
"72340039","42398224","0","In my case, I'm almost always deleting after merging (or without the need to merge).  Using lower `-d` will require the branch be [merged](https://git-scm.com/docs/git-branch#git-branch--d) before deleting, using `-D` forces the branch deletion.","2017-03-05 05:45:30","","39803"
"72378786","1335881","1","@gcampbell Do you have an example of code that works differently in strict and non-strict mode, assuming that no errors/exceptions are experienced in strict mode?","2017-03-06 12:20:09","","2789762"
"72389206","5767357","1","OPs provided spec does not specify an array of unique integers. `indexOf` will only return the position of the first found match (from optional ""fromIndex"").","2017-03-06 16:27:17","","1229360"
"72390022","20690490","27","Better than the accepted solution because it does not assume only one occurrence of a match and immutability is preferable","2017-03-06 16:46:21","","1229360"
"72397542","29103071","1","Just using `object-fit: cover;` does it. Thanks a lot","2017-03-06 20:30:21","","1634680"
"89181755","2373171","1","If one says ""oh it's such a low potential, probably irrelevant"" to a hundred ""probably irrelevant"" things, death of a thousand needles ensues. Within reasonable effort, everything you can save is worth saving IMO.","2018-06-29 08:06:32","","342494"
"89202368","40724354","0","@trincot finally fixed that","2018-06-29 18:41:17","","74291"
"25321800","13322172","0","Be very careful with this approach! If the fixed element isn't in the viewport it won't work as expected. This fiddle demonstrates the issue if the viewport is too short. http://jsbin.com/igolur/4/edit","2013-07-02 18:14:06","","191226"
"39988689","25431418","0","K.I.S.S, thank you","2014-09-01 06:37:20","","1434322"
"55576519","17792447","3","then run rake db:migrate","2015-11-25 01:21:18","","3280686"
"72532890","40447503","0","no problem dude :D","2017-03-09 21:08:57","","5139911"
"72646291","40645071","13","⚠️  Use `git branch -D` carefully in a script, since it force-deletes a branch without checking it has been merged. Use `-d` to be safe.","2017-03-13 14:05:07","","2125530"
"89404306","1335881","0","@Kevin The linked performance question shows that use strict changes the value of `this` in certain contexts. e.g. calling `(42).myNumberMethod()` results in `this` being a Number for strict and an Object otherwise","2018-07-06 13:41:13","","2647442"
"89409500","40447503","0","what if the media queries are in a different css file?","2018-07-06 16:19:14","","5033923"
"25558352","5767411","46","It's worth noting that `var value` will not store the removed value but an array containing the removed value.","2013-07-10 09:55:45","","523898"
"9196544","1552353","57","`git diff --name-status [TAG|SHA1]` shows what operations were done to the files too","2011-09-28 12:40:54","","339"
"25580381","11496488","0","I agree with @Erwinus... `function SomeClass() { if (isStrictMode()) { } };  var foobar = new SomeClass();`","2013-07-10 20:02:45","","500202"
"89487930","2003515","0","The `--delete` might be easier to remember, but it's too late if you already understand the `push remote :deadbr`, plus the cute thing about the latter is that it also works for tags.","2018-07-09 21:52:50","","835945"
"72785635","39847263","2","This answer is nice because it creates a copy of the original array, instead of modifying the original directly.","2017-03-16 15:27:40","","694105"
"25652187","7823145","7","This is not a good solution, `-webkit-sticky` is no longer supported by Chrome (unless you enable the experimental flag). It may come back at some point, but until it's officially supported, best to use Grawl's solution.","2013-07-12 18:07:30","","199700"
"25652326","13322172","1","Best solution until `sticky` is better supported in more browsers.","2013-07-12 18:11:51","","199700"
"72842097","20690490","4","Using filter is so much nicer than using splice. Too simple.","2017-03-17 22:22:49","","3344977"
"89667792","4834906","0","Is it possible to create a new column on a particular position in a table. For example if i want to create new field ""status"" just after existing ""email"" field?","2018-07-15 10:45:04","","592298"
"25824961","11496488","32","when do you ever want the window with `this` that you can't target with `window`?","2013-07-18 08:34:07","","240363"
"40464331","2878408","3","FWIW, the only idiosyncrasy is that Pg folds to lower case, where the SQL standard says that it should fold to upper case. DBMSs that fail to case fold are the weird nonstandard ones.","2014-09-16 02:10:58","","398670"
"56202751","29103071","2","Unfortunately `background-size` is rarely a viable solution in my projects. You're less likely to receive any SEO benefit and cannot provide an ALT tag, caption, etc to accompany the image where you may want to provide additional context for screen readers.","2015-12-11 17:42:07","","1018496"
"56213750","5340773","38","Late to the party, but this is a great overview of when to rebase vs merge: https://www.atlassian.com/git/tutorials/merging-vs-rebasing/workflow-walkthrough","2015-12-12 01:06:51","","2407610"
"73226986","42902202","0","If you're going to name it `pop` at least make it do what the method name implies!","2017-03-28 14:06:10","","219661"
"56293036","5767357","6","Don't use this method with a for loop, instead use `while(myarry.lenth--)`.   The reason is ""the array is being re-indexed when you do a .splice(), which means you'll skip over an index when one is removed, and your cached .length is obsolete."" http://stackoverflow.com/a/9882349/922522","2015-12-14 20:02:28","","922522"
"73252700","11763434","1","CSS tricks disagrees with you about preserving the pixel aspect ratio:  [Cover tells the browser to make sure the image always covers the entire container, even if it has to stretch the image](https://css-tricks.com/almanac/properties/b/background-size/) (But I'm not sure if they are right)","2017-03-29 05:41:03","","967168"
"90048320","13824648","0","Will this work with strings like 'a+', 'a', and 'a-'?","2018-07-26 13:42:53","","9894076"
"40793224","24420461","1","This is very inefficient when the array is large.","2014-09-25 14:40:36","","657427"
"40800210","24832913","0","This is the same for Rails 3: http://guides.rubyonrails.org/v2.3.11/activerecord_validations_callbacks.html#validates-presence-of","2014-09-25 17:58:57","","273715"
"40800381","18550696","6","Setting `allow_blank: false` is superfluous since `validates presence: true` already does what you want. 
Please note the correct answer at the bottom: http://stackoverflow.com/a/24832913/273715","2014-09-25 18:04:14","","273715"
"26162925","11496488","1","So if it doesn't refer to the global variable state, what does it refer to at all?","2013-07-28 15:51:00","","1350209"
"26168350","11496488","12","It refers to itself. `this` belongs to its own function and not the global window","2013-07-28 21:17:28","","240363"
"90115897","40845772","0","`['Cat', nil, 'Dog'].detect { |x| x == nil } #=> nil`. Was `nil` found?","2018-07-28 20:39:56","","256970"
"90116329","41325300","0","How brazen to say that Ruby has exactly 11 ways to do anything! No sooner than you say that someone will point out that you missed #12, then #13, and so on. To make my point I will suggest other ways, but first let me question the `11` ways you have enumerated. First, you can hardly count `index` and `find_index` (or `find` and `detect`) as separate methods, as they are just different names for the same method.  Secondly, all the expressions that end with `> 0` are incorrect, which I'm sure was an oversight. (cont.)","2018-07-28 21:14:25","","256970"
"90116407","41325300","0","...`arr.index(e)`, for example, returns `0` if `arr[0] == e`. You will recall `arr.index(e)` returns `nil` if `e` is not present. `index` cannot be used, however, if  one is searching for `nil` in `arr`. (Same problem with `rindex`, which is not listed.). Converting the array to a set and then employ set methods is a bit of stretch. Why not then convert to a hash (with keys from the array and arbitrary values), then use hash methods? Even if converting to a set is OK, there are other set methods that could be used, such as `!arr.to_set.add?(e)`. (cont.)","2018-07-28 21:22:47","","256970"
"90116528","41325300","0","...As promised, here are are a few more methods that could be used: `arr.count(e) > 0`, `arr != arr.dup.delete(e) `, `arr != arr - [e]` and `arr & [e] == [e]`. One could also employ `select` and `reject`.","2018-07-28 21:30:52","","256970"
"90116584","17961387","0","A binary search also requires all pairs of elements to be comparable with `<=>`, which is not always the case. Suppose, for example, the elements of the array were hashes.","2018-07-28 21:36:11","","256970"
"90116657","34605942","0","Conehead, you can simplify to `arr != arr - [e]`. `arr & [e] == [e]` is another way along the same lines.","2018-07-28 21:43:24","","256970"
"90126369","34605942","0","@CarySwoveland Do not make fun of a wizard's hat ;-)","2018-07-29 12:55:45","","794242"
"40844447","11496488","0","Point being, without ""use strict"" it will always refer to the global object.","2014-09-26 22:17:37","","240363"
"90128090","48802631","0","You better be sure you know the element is in the array, otherwise findindex returns -1 and consequently removes the 9.","2018-07-29 14:44:45","","3416551"
"90128298","34605942","0","I was referring to the wizard’s head, not hat, with the greatest of respect.","2018-07-29 14:56:55","","256970"
"56415068","33718996","0","What is meaning of this code I could not understand.","2015-12-17 14:22:59","","1166505"
"56422366","5209833","4","While this solution may in fact have benefited OP, it does not answer the question being asked in the title.  The answer below this one is far more accurate and should be marked as the correct one.","2015-12-17 17:15:35","","1558930"
"73384082","1335881","1","Strict mode may also considerably improve the performance http://stackoverflow.com/questions/38411552/why-use-strict-improves-performance-10x-in-this-example","2017-04-01 07:03:58","","1283587"
"90217521","5767332","1","if you do `for in` on arrays, you already have bigger problems.","2018-08-01 06:20:21","","10000823"
"40949486","14994860","2","Anyway to do this without rounding the number? 1,590,000 will return 1.6M.","2014-09-30 17:48:02","","811459"
"73526887","38796408","0","This is really helpful but it failed when we have scrollbar in parent div and using psedo element in child..can you please look at [my issue](http://stackoverflow.com/questions/43046672/css-pseudo-element-triangle-outside-the-tr-position-misaligned-when-scrollbar)","2017-04-05 10:29:50","","155861"
"73530845","42269911","0","I will consider this tip in future.","2017-04-05 11:59:01","","1905008"
"56673280","33718996","0","@AnkurLoriya This code removes all 0s from the given array","2015-12-25 19:16:37","","2676500"
"26512837","3941201","2","or `after_initialize do` instead of `def after_initialize`","2013-08-07 17:08:32","","413494"
"90497006","45583987","0","But then you will only commit that file.","2018-08-09 14:08:22","","1273751"
"90574183","11556534","2","'text-indent: -1em;' does the trick","2018-08-12 14:05:36","","3173290"
"73818383","1020571","6","`.titleize` is from Rails. Cannot find it in ruby `String` documentation","2017-04-12 19:36:10","","3008457"
"26726077","11496488","24","In the second one `this` one is actually `undefined`.","2013-08-14 11:40:32","","1745452"
"41308396","10601055","11","+1 for `Set`, oft-overlooked.","2014-10-12 03:49:18","","567762"
"41353867","6827937","0","Is there a way to exclude certain files/certain file types?","2014-10-13 18:15:06","","1168661"
"10246240","1552353","2","you can also do:
    
    git diff --name-only HEAD@{3} HEAD@{0}

for the exact commits you want to compare.","2011-11-29 16:18:55","","419097"
"90670152","20690490","2","This is a great answer. Splice is a specialized function for mutating not filtering. `filter` may have slower performance but it is safer and better code. Also, you can filter by index by specifying a second argument in the lambda: `arr.filter((x,i)=>i!==2)`","2018-08-15 12:50:44","","4125693"
"41425731","6827937","1","The `--relative[=<path>]` option may help you, I'm not sure. Otherwise there's always `| erep -v '(.tmp|.foo|.dontwant)$'` ...","2014-10-15 15:08:10","","623519"
"41426449","11763434","1","mine just covers the entire DIV expanding the image. I don't see the curve ending.","2014-10-15 15:26:09","","3326071"
"90719440","17961387","0","@CarySwoveland it should be more or less implied that the elements within a sorted array are comparable.","2018-08-16 19:12:13","","1123693"
"90720161","41325331","0","Good to know..!","2018-08-16 19:41:16","","256970"
"57027532","27194474","0","yes, indeed it does.","2016-01-06 19:17:54","","2898754"
"90768640","572660","0","This is wrong, `git add .` *does* add deleted files in your working copy. They get staged as deleted.","2018-08-18 13:44:14","","157971"
"26962347","10601055","1","While Ruby doesn't include `#in?` in it's core, if you are using Rails, it is available. http://api.rubyonrails.org/classes/Object.html#method-i-in-3F (I know  this is a Ruby, not a Rails question, but it may help anyone looking to use `#in?` in Rails. Looks like it was added in Rails 3.1 http://apidock.com/rails/Object/in%3F","2013-08-21 17:34:47","","514866"
"27060120","9109889","1","This is a very good point, and I think it should be used more.  For example, 'Enrollment' is crystal clear as to what it is over Student_Course_Link.","2013-08-24 15:16:22","","425823"
"74149469","29103071","1","Best solution ever!","2017-04-21 17:22:25","","3058437"
"90871110","16192396","0","Claudio Floreani's answer is as correct as this one.  On services like Heroku, where you don't have access to drop a database, if you edit a migration, truly *rolling back* may be your only option.","2018-08-22 05:42:22","","1917680"
"41628398","5767335","8","delete is a good mechanism if you are dealing with named properties `var array=[];array['red']=1;array['green']=2;array['blue']=3;delete array['green'];`","2014-10-21 23:00:59","","1961413"
